cancer_type,paper_id,conf_reason,snippet_500
Thyroid_Cancer,paper_000239,negative_filter_hit,""" formulated a traditional Chinese medicine TCM prescription Hanshiyi Formula HSYF which was approved and promoted by the Wuhan Municipal Health Commission for treating mild and moderate coronavirus disease COVID19 We aimed to evaluate the effect of HSYF on the progression to severe disease in mild and moderate COVID19 patients We conducted a retrospective cohort study of patients with mild and moderate COVID19 in a quarantine station in Wuchang District Wuhan Using the realtime Internet informa"
Thyroid_Cancer,paper_000240,dominant_other_site,"Introduction
background
hepatic parenchyma Each mass contains a faint hypoattenuating and nonenhancing halo Contrasted axial CT image on portal venous phase c and delayed phase d demonstrate persistent peripheral enhancement with no rapid washout were observed throughout the hepatic parenchyma Fig No skeletal metastasis was appreciated In111 octreotide scan demonstrated multiple phot ic lesions within the liver Fig After an unsuccessful attempt with colonoscopy left hemi colectomy and surgical p"
Thyroid_Cancer,paper_000242,negative_filter_hit,"""analyse the quality of information included in websites aimed at the public on COVID19
Methods
Yahoo Google and Bing search engines were browsed using selected keywords on COVID19first websites from each search engine for each keyword were evaluated Validated tools wereThe used to assess readability [Flesch Reading Ease Score FRES] usability and reliability LIDA tool andquality DISCERN instrument Nonparametric tests were used for statistical analyses
Results
Eightyfour eligible sites were analy"
Thyroid_Cancer,paper_000243,no_cancer_signal_anywhere,"""Interferon COVID19SARSCOV2IranIn this study efficacy and safety of interferon Interferon beta1-b in the treatment of patients with severe COVID19 wereevaluatedAmong an label randomized clinical trial adult patients ‰¥ years old with severe COVID19 wererandomly assigned to the IFN group or the control group Patients in the IFN group received Interferon beta1-b mcg subcutaneously every other day for two consecutive weeks along with the national protocol medicationswhile in the control group patie"
Thyroid_Cancer,paper_000244,negative_filter_hit,"Introduction
Human embryology as a blueprint for lung directed differentiation Directed differentiation of lung epithelia inspired by embryology Mouse embryonic stem cell derived lung epithelia Modeling airway and lung diseases for drug discovery Opportunities to exploit mechanical cues for improving directed differentiation protocols in the future Micropatterning in 2D Stem cell behaviour on substrate topographies Micropatterning in 3D anoid systemsSubstrate textureHuman pluripotent stem cellde"
Thyroid_Cancer,paper_000245,negative_filter_hit,"""Laryngology COVID19 Coronavirus Head and Neck Cancer Otolaryngology Key Points Journal Preproof 0c The landscape of ever evolving information about COVID19 during the pandemic has hindered the transition to normal clinical volume and efficiency COVID19 should not be a reason for delay in diagnosis or treatment with patients who have upper aerodigestive tract pathology or malignancy The approach to resection reconstruction and surveillance for patients with head and neck cancer may need to be al"
Thyroid_Cancer,paper_000246,no_site_signal_anywhere,"""protein protein interaction screen carried out to maphuman cellsurface receptorligandinteractions between proteins belongingto the immunoglobulin domainsuperfamily IgSF begins to unravel thecomplex network of cellsurfaceinteractions that allows cells to recognizeand respond to one another and theirdynamically changing environmentHighlightsd Human IgSF interactome reveals complex network of cellsurface protein interactionsd Phylogenetic homology analysis predicts proteinproteininteractionsd 18 p"
Thyroid_Cancer,paper_000247,no_cancer_signal_anywhere,"""Pharyngitis Tonsillitis Deep learning Smartphone Automated diagnosis Telemedicine Purpose Severe pharyngitis is frequently associated with inflammations caused by streptococcal pharyngitis which can cause immunemediated and postinfectious complications The recent global pandemic of coronavirus disease COVID19 encourages the use of telemedicine for patients with respiratory symptoms This study therefore purposes automated detection of severe pharyngitis using a deep learning framework with selft"
Thyroid_Cancer,paper_000248,weak_thyroid_context,"""Immigrant statusfamily relationsACP contemplationACP 
discussion
burial planninga b s t r a c t
Objectives
To examine how immigrant status and family relationships are associated with advance careplanning ACP engagement and endoflife EOL preference in burial planning among older ChineseAmericans the largest subgroup of Asian AmericansDesign Crosssectional surveySetting Communities in Honolulu Hawai™iParticipants Participants were older Chinese Americans aged years and olderMeasures Measures inc"
Thyroid_Cancer,paper_000249,dominant_other_site,"""fundamental influences of sex and gender as modifiers of the major causes of death and morbidity We articulate how the genetic epigenetic and hormonal influences of biological sex influence physiology and disease and how the social constructs of gender affect the behaviour of the community clinicians and patients in the healthcare system and interact with pathobiology We aim to guide clinicians and researchers to consider sex and gender in their approach to diagnosis prevention and treatment of"
Thyroid_Cancer,paper_000051,no_cancer_signal_anywhere,"""assess the antioxidative activity of seleniumenriched ChrysomyiaMegacephala Fabricius C megacephala larvae powder SCML and its impact on the diversity and structure ofintestinal microflora in a mouse model of Dgalactose Dgalinduced oxidative damage
Methods
Sixty male ICR mice were equally randomized to a normal control NC group a model group a positivegroup a lowdose SCML LSCML group a middose SCML MSCML group and a highdose SCML HSCMLgroup Animals in NC and model groups received water animals "
Thyroid_Cancer,paper_000053,no_cancer_signal_anywhere,"""development of a safe effective reversible nonhormonal contraceptive method for men hasbeen an ongoing effort for the past few decades However despite significant progress on elucidating the functionof key proteins involved in reproduction understanding male reproductive physiology is limited by incompleteinformation on the genes expressed in reproductive tissues and no contraceptive targets have so far reachedclinical trials To advance product development further identification of novel reprod"
Thyroid_Cancer,paper_000054,no_cancer_signal_anywhere,"""Severe iodine deficiency impacts fertility and reproductive outcomes The potential effects of mildtomoderate iodine deficiency are not well known The aim of this study was to examine whether iodine intake wasassociated with subfecundity ie months trying to get pregnant foetal growth and adverse pregnancyoutcomes in a mildtomoderately iodinedeficient population
Methods
We used the Norwegian Mother Father and Child Cohort Study MoBa and included pregnancieswith data on iodine intake and pregnancy"
Thyroid_Cancer,paper_000055,no_cancer_signal_anywhere,"""Insulin shares a limited physiological concentration range with other endocrine hormones Not onlytoo low but also too high systemic insulin levels are detrimental for body functionsMain body The physiological function and clinical relevance of insulin are usually seen in association with its rolein maintaining glucose homeostasis However insulin is an anabolic hormone which stimulates a large number ofcellular responses Not only too low but also excess insulin concentrations are detrimental to "
Thyroid_Cancer,paper_000056,weak_thyroid_context,"""Despite the biological link between thyroid hormones and breast cancer cell proliferation shown inexperimental studies little is known about the association between hyperthyroidism and breast cancer as well asits association with the most common mammographic and genetic risk predictors for breast cancer
Methods
This study estimates the incidence rate ratios IRRs of breast cancer among women diagnosed withhyperthyroidism compared to those who are not using two cohorts a Swedish national cohort o"
Thyroid_Cancer,paper_000057,dominant_other_site,"""Marek™s disease MD is a chicken neoplastic disease which brings huge economic losses to theglobal poultry industry The wild type p53 a tumor suppressor gene plays a key role in blocking cell cyclepromoting apoptosis and maintaining the stability of the genome However the mutant p53 losses its tumorinhibitory role and become an oncogene when a mutation has happened
Results
The mutation rate of p53 was in the experimentally and naturally infected chickens The mutationsincluded pointmutations and "
Thyroid_Cancer,paper_000059,no_site_signal_anywhere,"Oral squamous cell carcinoma OSCC is a common kind of squamous cell carcinoma of the head and neck which is a threat to public health Long noncoding RNAs lncRNAs are associated with the development of various diseases including cancers LncRNA titin antisense RNA TTN'AS1 is known as a crucial regulatory factor in several cancers Nevertheless the specific functions of TTN'AS1 in OSCC remains obscure
Methods
The expression of TTN'AS1 in OSCC samples or cells was analyzed through qRT'PCR Colony form"
Thyroid_Cancer,paper_000060,dominant_other_site,"incidence and death rate of nonsmall cell lung cancer NSCLC in China ranks the first among the malignant tumors Circular RNA circRNA was reported to be involved in the progression of NSCLC Our study aimed to investigate the underlying mechanism of circ_0020123 in NSCLC progression
Methods
Quantitative realtime polymerase chain reaction qRTPCR was used to detect the expression of circ_0020123 miR5905p and Thrombospondin THBS2 in NSCLC tissues and cells Cell proliferation and migration were examin"
